Marial Status,Application mode,Application order,Course,Daytime/Evening,Pre Qual,Pre Qual (grade),Nationality,Mom's Qual,Dad's Qual,Mom's Occupation,Dad's Occupation,Admission grade,Displaced,Tuition fees up to date,Gender,Scholarship,Enroll Age,International,1st - credited,1st - enrolled,1st - evaluations,1st - approved,1st - grade,1st - no evaluations,2nd - credited,2nd - enrolled,2nd - evaluations,2nd - approved,2nd - grade,2nd - no evaluations,Target,1st_approval_rate,1st_evaluation_rate,1st_avg_grade,2nd_approval_rate,2nd_evaluation_rate,2nd_avg_grade,delta_approval_rate,delta_avg_grade,age_group
1,2,1,4,1,0,140.0,0,0,0,3,3,105.0,1,1,0,1,36,0,0,7,11,6,12.35,0,0,7,12,5,12.5,0,Graduate,0.8571428571428571,1.5714285714285714,1.1227272727272728,0.7142857142857143,1.7142857142857142,1.0416666666666667,-0.1428571428571428,-0.08106060606060606,3
1,2,1,2,1,0,133.1,0,0,0,4,3,144.0,0,1,1,0,51,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1,0,3,1,1,0,121.0,0,1,0,2,2,111.9,1,1,1,1,20,0,0,6,7,6,11.333333333333334,0,0,6,10,4,10.571428571428571,0,Enrolled,1.0,1.1666666666666667,1.619047619047619,0.6666666666666666,1.6666666666666667,1.0571428571428572,-0.33333333333333337,-0.5619047619047619,0
1,2,1,5,0,0,133.1,0,1,1,2,2,107.5,0,0,1,0,29,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1,2,1,5,1,1,130.0,0,1,0,2,2,127.4,0,0,1,0,27,0,3,6,8,5,11.6,0,2,6,9,5,12.0,0,Dropout,0.8333333333333334,1.3333333333333333,1.45,0.8333333333333334,1.5,1.3333333333333333,0.0,-0.1166666666666667,2
1,2,1,0,1,0,130.0,0,0,0,3,2,149.0,1,1,1,0,33,0,0,5,10,4,12.0,0,0,5,8,3,13.666666666666666,1,Enrolled,0.8,2.0,1.2,0.6,1.6,1.7083333333333333,-0.20000000000000007,0.5083333333333333,3
0,1,1,3,1,1,120.0,0,0,0,3,3,120.0,0,0,1,0,57,0,12,15,17,12,11.75,0,9,14,16,9,12.22222222222222,0,Dropout,0.8,1.1333333333333333,0.6911764705882353,0.6428571428571429,1.1428571428571428,0.7638888888888887,-0.15714285714285714,0.07271241830065345,3
1,0,1,1,1,0,132.0,0,3,2,1,1,143.6,1,1,1,0,20,0,0,6,8,5,12.8,0,0,6,10,5,11.6,0,Enrolled,0.8333333333333334,1.3333333333333333,1.6,0.8333333333333334,1.6666666666666667,1.16,0.0,-0.44000000000000017,0
1,2,1,1,1,0,100.0,0,1,1,2,2,120.0,0,1,1,0,26,0,0,5,7,3,11.333333333333334,0,0,5,7,3,13.666666666666666,0,Dropout,0.6,1.4,1.619047619047619,0.6,1.4,1.9523809523809523,0.0,0.33333333333333326,2
1,3,1,0,1,0,130.0,0,1,1,3,1,128.0,0,0,1,0,27,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,Enrolled,0.0,1.0,0.0,0.0,1.4,0.0,0.0,0.0,2
1,0,1,1,1,0,129.0,0,1,0,2,3,118.2,0,1,1,0,19,0,0,5,5,5,10.8,0,0,5,5,4,12.25,0,Graduate,1.0,1.0,2.16,0.8,1.0,2.45,-0.19999999999999996,0.29000000000000004,0
1,2,1,2,1,1,160.0,0,1,0,2,3,160.0,1,1,1,0,23,0,1,6,10,5,12.5,0,1,6,8,2,13.5,0,Dropout,0.8333333333333334,1.6666666666666667,1.25,0.3333333333333333,1.3333333333333333,1.6875,-0.5,0.4375,1
1,2,1,3,0,0,120.0,0,0,0,2,2,152.4,0,1,1,0,27,0,0,5,5,5,15.2,0,0,5,6,5,14.166666666666666,0,Graduate,1.0,1.0,3.04,1.0,1.2,2.361111111111111,0.0,-0.6788888888888889,2
1,0,6,4,1,0,122.0,0,0,0,1,2,116.6,1,1,1,1,20,0,0,7,7,7,13.314285714285717,0,0,8,8,8,12.575,0,Graduate,1.0,1.0,1.902040816326531,1.0,1.0,1.571875,0.0,-0.3301658163265311,0
1,0,1,1,1,0,143.0,0,0,0,3,2,141.6,0,1,0,1,19,0,6,12,12,11,13.090909090909092,0,5,11,12,11,12.083333333333334,0,Graduate,0.9166666666666666,1.0,1.090909090909091,1.0,1.0909090909090908,1.0069444444444444,0.08333333333333337,-0.08396464646464663,0
1,0,1,2,1,0,110.0,0,2,0,1,3,105.5,1,0,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,1,1,0,124.0,0,0,0,3,1,116.3,1,1,0,0,20,0,0,6,8,5,12.2,0,0,6,6,6,11.5,0,Graduate,0.8333333333333334,1.3333333333333333,1.525,1.0,1.0,1.9166666666666667,0.16666666666666663,0.39166666666666683,0
0,2,1,3,1,1,110.0,0,0,1,3,3,110.0,0,1,0,0,33,0,5,8,10,6,12.833333333333334,0,2,5,8,4,12.0,0,Enrolled,0.75,1.25,1.2833333333333334,0.8,1.6,1.5,0.050000000000000044,0.21666666666666656,3
1,3,1,3,0,0,130.0,0,0,0,3,3,119.5,1,1,0,0,22,0,9,15,17,15,11.2,0,9,14,15,14,12.428571428571429,0,Graduate,1.0,1.1333333333333333,0.6588235294117647,1.0,1.0714285714285714,0.8285714285714286,0.0,0.16974789915966393,1
1,0,6,3,1,0,139.0,0,0,1,2,2,125.0,1,1,0,0,18,0,0,5,8,3,12.333333333333334,0,0,5,7,4,12.0,0,Graduate,0.6,1.6,1.5416666666666667,0.8,1.4,1.7142857142857142,0.20000000000000007,0.17261904761904745,0
0,2,1,4,1,1,140.0,0,0,0,3,3,160.0,0,1,0,0,27,0,0,8,8,7,15.94285714285714,0,0,8,8,7,15.94285714285714,0,Graduate,0.875,1.0,1.9928571428571424,0.875,1.0,1.9928571428571424,0.0,0.0,2
1,2,1,3,0,0,150.0,0,0,0,3,3,150.0,0,1,0,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,0,1,5,1,0,123.0,0,0,0,3,3,115.0,1,1,0,0,19,0,0,6,10,4,10.25,0,0,6,8,6,10.714285714285714,0,Graduate,0.6666666666666666,1.6666666666666667,1.025,1.0,1.3333333333333333,1.3392857142857142,0.33333333333333337,0.3142857142857143,0
1,0,1,5,1,0,128.0,0,0,0,3,3,128.4,1,1,0,1,20,0,0,6,10,5,13.2,0,0,6,12,5,12.833333333333334,0,Enrolled,0.8333333333333334,1.6666666666666667,1.3199999999999998,0.8333333333333334,2.0,1.0694444444444444,0.0,-0.2505555555555554,0
1,0,1,5,0,0,100.0,0,0,0,3,4,112.8,0,1,0,1,23,0,0,6,6,6,14.166666666666666,0,0,6,6,6,12.5,0,Graduate,1.0,1.0,2.361111111111111,1.0,1.0,2.0833333333333335,0.0,-0.2777777777777777,1
1,3,1,4,1,0,148.0,0,0,0,0,1,131.0,1,1,0,1,22,0,18,23,23,20,14.575,3,18,23,23,20,14.575,3,Graduate,0.8695652173913043,1.0,0.633695652173913,0.8695652173913043,1.0,0.633695652173913,0.0,0.0,1
1,0,2,3,1,0,130.0,0,0,0,3,3,121.6,1,1,0,1,18,0,0,6,9,1,10.0,1,0,6,6,0,0.0,0,Dropout,0.16666666666666666,1.5,1.1111111111111112,0.0,1.0,0.0,-0.16666666666666666,-1.1111111111111112,0
1,0,4,5,1,0,118.0,0,0,0,3,3,110.0,0,1,0,1,18,0,0,6,7,6,12.285714285714286,0,0,6,8,6,11.428571428571429,0,Graduate,1.0,1.1666666666666667,1.7551020408163267,1.0,1.3333333333333333,1.4285714285714286,0.0,-0.3265306122448981,0
1,2,1,5,0,0,120.0,0,0,0,3,3,148.5,0,1,0,1,31,0,0,6,6,6,14.0,0,0,6,6,6,12.333333333333334,0,Graduate,1.0,1.0,2.3333333333333335,1.0,1.0,2.055555555555556,0.0,-0.2777777777777777,3
1,0,4,1,1,0,119.0,0,0,0,3,3,118.3,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,0,0,0.0,0,Dropout,0.6666666666666666,1.3333333333333333,1.40625,0.0,0.0,0.0,-0.6666666666666666,-1.40625,0
1,0,1,5,1,0,138.0,0,0,0,3,3,135.9,1,1,0,0,19,0,0,6,11,5,11.6,0,0,6,11,6,11.666666666666666,0,Enrolled,0.8333333333333334,1.8333333333333333,1.0545454545454545,1.0,1.8333333333333333,1.0606060606060606,0.16666666666666663,0.0060606060606061,0
1,0,1,5,0,0,127.0,0,0,0,2,3,115.8,0,1,0,0,24,0,0,6,12,1,12.0,0,0,6,12,0,0.0,0,Dropout,0.16666666666666666,2.0,1.0,0.0,2.0,0.0,-0.16666666666666666,-1.0,1
1,0,1,4,1,0,134.0,0,0,0,1,4,121.2,0,1,0,0,19,0,0,7,10,7,13.47,0,0,8,8,8,13.32625,0,Graduate,1.0,1.4285714285714286,1.347,1.0,1.0,1.66578125,0.0,0.31878125,0
1,0,4,3,1,0,133.0,0,1,1,2,2,136.2,1,1,0,0,19,0,0,5,6,5,12.4,0,0,5,5,5,12.8,0,Graduate,1.0,1.2,2.066666666666667,1.0,1.0,2.56,0.0,0.4933333333333332,0
1,2,1,1,1,0,133.1,0,0,0,3,3,100.2,1,0,0,0,26,0,0,6,9,3,11.75,0,0,6,11,4,11.5,3,Dropout,0.5,1.5,1.3055555555555556,0.6666666666666666,1.8333333333333333,1.0454545454545454,0.16666666666666663,-0.26010101010101017,2
1,0,1,1,1,0,180.0,0,0,0,3,3,152.7,1,0,1,0,27,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,0,4,5,1,0,129.0,0,0,0,2,3,123.1,1,1,0,0,19,0,0,6,7,6,12.0,0,0,6,7,6,12.428571428571429,0,Graduate,1.0,1.1666666666666667,1.7142857142857142,1.0,1.1666666666666667,1.7755102040816326,0.0,0.061224489795918435,0
0,2,1,2,1,0,120.0,0,0,0,1,2,130.0,0,1,0,0,29,0,0,5,8,5,15.333333333333334,2,0,5,6,5,15.4,0,Dropout,1.0,1.6,1.9166666666666667,1.0,1.2,2.566666666666667,0.0,0.6500000000000001,2
1,0,6,4,1,0,141.0,0,1,0,2,2,125.0,1,1,0,1,18,0,0,8,8,8,12.32,0,0,8,8,8,12.32,0,Graduate,1.0,1.0,1.54,1.0,1.0,1.54,0.0,0.0,0
1,0,1,4,1,0,118.0,0,1,0,3,4,113.1,1,1,0,0,19,0,0,7,7,7,13.79857142857143,0,0,8,8,8,14.75625,0,Graduate,1.0,1.0,1.9712244897959186,1.0,1.0,1.84453125,0.0,-0.12669323979591862,0
1,0,5,1,1,0,127.0,0,0,1,2,2,121.1,1,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.5,0,Enrolled,1.0,1.0,2.194444444444444,1.0,1.0,2.0833333333333335,0.0,-0.11111111111111072,0
1,0,1,3,1,0,177.0,0,1,0,1,3,162.3,0,1,0,1,18,0,0,5,6,5,16.333333333333332,0,0,5,5,5,15.4,0,Graduate,1.0,1.2,2.722222222222222,1.0,1.0,3.08,0.0,0.3577777777777782,0
1,3,1,1,1,0,132.0,0,1,1,1,2,132.0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,4,4,1,0,133.0,0,3,3,2,2,130.7,1,1,0,0,19,0,0,7,7,7,14.757142857142856,0,0,8,9,8,15.366666666666667,0,Graduate,1.0,1.0,2.108163265306122,1.0,1.125,1.7074074074074075,0.0,-0.4007558578987147,0
1,0,4,3,1,0,124.0,0,1,1,2,2,122.3,1,1,0,0,19,0,0,6,7,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,Dropout,1.0,1.1666666666666667,1.6666666666666665,1.0,1.0,2.055555555555556,0.0,0.3888888888888893,0
1,0,1,1,1,0,143.0,0,2,0,1,3,144.1,1,1,0,0,19,0,0,6,7,5,12.6,0,0,6,10,5,12.375,0,Enrolled,0.8333333333333334,1.1666666666666667,1.8,0.8333333333333334,1.6666666666666667,1.2375,0.0,-0.5625,0
1,0,1,1,1,0,128.0,0,1,0,3,3,118.2,0,1,0,0,19,0,0,6,6,6,11.666666666666666,0,0,6,6,6,11.5,0,Graduate,1.0,1.0,1.9444444444444444,1.0,1.0,1.9166666666666667,0.0,-0.02777777777777768,0
1,0,1,5,1,0,138.0,0,0,0,2,3,133.5,0,1,0,1,19,0,0,6,6,6,15.0,0,0,6,6,6,13.333333333333334,0,Graduate,1.0,1.0,2.5,1.0,1.0,2.2222222222222223,0.0,-0.2777777777777777,0
1,0,5,4,1,0,144.0,0,0,0,3,3,126.8,1,0,0,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,4,1,1,0,122.0,0,0,0,3,3,121.0,1,1,0,0,20,0,0,6,7,6,13.571428571428571,0,0,6,6,6,13.333333333333334,0,Graduate,1.0,1.1666666666666667,1.9387755102040816,1.0,1.0,2.2222222222222223,0.0,0.28344671201814076,0
1,0,1,3,1,0,111.0,0,0,0,1,4,117.7,0,1,0,0,20,0,0,6,8,5,10.8,0,0,6,9,4,11.5,0,Graduate,0.8333333333333334,1.3333333333333333,1.35,0.6666666666666666,1.5,1.2777777777777777,-0.16666666666666674,-0.07222222222222241,0
1,0,1,2,1,0,133.1,0,0,0,1,1,115.0,1,1,0,0,21,0,0,5,8,3,11.333333333333334,1,0,5,8,3,13.333333333333334,0,Enrolled,0.6,1.6,1.4166666666666667,0.6,1.6,1.6666666666666667,0.0,0.25,1
0,0,1,3,0,1,120.0,0,0,0,3,1,129.2,0,1,0,0,31,0,4,10,16,5,11.4,0,4,10,10,6,12.833333333333334,0,Dropout,0.5,1.6,0.7125,0.6,1.0,1.2833333333333334,0.09999999999999998,0.5708333333333334,3
1,0,1,4,1,0,135.0,0,0,0,3,3,125.8,0,1,0,1,20,0,0,7,14,7,10.642857142857142,0,0,8,8,8,11.55,0,Graduate,1.0,2.0,0.7602040816326531,1.0,1.0,1.44375,0.0,0.683545918367347,0
1,0,5,1,1,0,125.0,0,0,0,3,3,118.4,1,1,0,1,19,0,0,5,8,3,10.5,0,0,5,6,4,11.75,1,Enrolled,0.6,1.6,1.3125,0.8,1.2,1.9583333333333333,0.20000000000000007,0.6458333333333333,0
1,0,1,4,1,0,147.0,0,0,0,3,3,142.0,1,1,0,0,18,0,0,7,7,6,14.65,0,0,7,7,6,14.65,0,Graduate,0.8571428571428571,1.0,2.092857142857143,0.8571428571428571,1.0,2.092857142857143,0.0,0.0,0
1,0,3,4,1,0,137.0,0,0,0,3,3,126.7,1,1,0,1,19,0,0,7,7,7,13.714285714285714,0,0,8,11,8,14.863636363636363,0,Graduate,1.0,1.0,1.9591836734693877,1.0,1.375,1.3512396694214877,0.0,-0.6079440040479,0
1,3,1,5,1,0,117.0,0,4,4,0,0,109.3,0,1,0,0,30,0,9,16,19,15,12.266666666666667,0,11,13,14,13,12.071428571428571,0,Graduate,0.9375,1.1875,0.6456140350877193,1.0,1.0769230769230769,0.8622448979591837,0.0625,0.21663086287146438,2
1,0,1,5,1,0,126.0,0,0,0,3,3,116.9,1,1,0,0,21,0,0,6,11,6,10.375,0,0,6,12,3,11.666666666666666,0,Enrolled,1.0,1.8333333333333333,0.9431818181818182,0.5,2.0,0.9722222222222222,-0.5,0.029040404040403978,1
1,0,1,3,1,0,128.0,0,0,0,3,2,121.7,1,1,0,0,19,0,0,5,8,5,11.0,0,0,5,6,5,15.4,0,Graduate,1.0,1.6,1.375,1.0,1.2,2.566666666666667,0.0,1.1916666666666669,0
1,0,6,3,1,0,115.0,0,1,0,2,3,117.1,1,1,0,0,22,0,0,5,5,5,13.8,0,0,5,5,5,13.0,0,Graduate,1.0,1.0,2.7600000000000002,1.0,1.0,2.6,0.0,-0.16000000000000014,1
1,0,1,1,1,0,121.0,0,1,0,2,3,114.4,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.833333333333334,0,Graduate,1.0,1.0,2.111111111111111,1.0,1.0,2.138888888888889,0.0,0.02777777777777768,0
1,0,1,5,1,0,134.0,0,2,1,1,2,133.0,1,1,0,0,18,0,0,6,8,6,11.75,0,0,6,10,5,12.0,0,Graduate,1.0,1.3333333333333333,1.46875,0.8333333333333334,1.6666666666666667,1.2,-0.16666666666666663,-0.26875000000000004,0
1,0,3,4,1,0,126.0,0,0,0,3,3,118.8,1,1,0,1,19,0,0,8,8,7,12.785714285714286,0,0,8,8,7,12.785714285714286,0,Graduate,0.875,1.0,1.5982142857142858,0.875,1.0,1.5982142857142858,0.0,0.0,0
1,0,1,2,1,0,151.0,0,2,1,1,2,151.0,1,1,0,0,18,0,0,6,11,6,14.444444444444445,0,0,6,6,6,13.333333333333334,0,Graduate,1.0,1.8333333333333333,1.3131313131313131,1.0,1.0,2.2222222222222223,0.0,0.9090909090909092,0
1,0,6,4,1,0,122.0,0,1,1,2,2,119.6,1,1,0,0,21,0,0,7,8,6,13.25,0,0,8,8,8,13.8375,0,Enrolled,0.8571428571428571,1.1428571428571428,1.65625,1.0,1.0,1.7296875,0.1428571428571429,0.07343750000000004,1
1,0,1,4,1,0,141.0,0,2,0,1,4,135.4,1,1,0,0,18,0,0,7,9,7,12.50625,0,0,8,15,5,13.2,0,Enrolled,1.0,1.2857142857142858,1.3895833333333334,0.625,1.875,0.88,-0.375,-0.5095833333333334,0
1,0,1,1,1,0,138.0,0,1,2,2,1,149.9,1,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,2,1,0,133.0,0,0,0,3,3,120.1,1,1,0,0,18,0,0,5,8,4,12.75,1,0,5,10,4,11.75,0,Graduate,0.8,1.6,1.59375,0.8,2.0,1.175,0.0,-0.41874999999999996,0
1,2,1,2,1,1,150.0,0,2,2,2,3,173.3,1,1,0,0,25,0,1,6,7,6,16.857142857142858,0,1,6,6,6,16.5,0,Graduate,1.0,1.1666666666666667,2.4081632653061225,1.0,1.0,2.75,0.0,0.34183673469387754,2
1,0,1,1,1,0,136.0,0,0,0,2,1,126.2,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,6,6,15.0,0,Graduate,1.0,1.0,2.194444444444444,1.0,1.0,2.5,0.0,0.3055555555555558,0
1,0,1,5,1,0,129.0,0,0,0,1,3,126.9,1,1,0,1,19,0,0,6,9,5,12.2,0,0,6,10,4,11.5,0,Enrolled,0.8333333333333334,1.5,1.3555555555555554,0.6666666666666666,1.6666666666666667,1.15,-0.16666666666666674,-0.2055555555555555,0
1,2,1,2,1,0,128.0,0,0,1,3,4,157.4,1,1,0,0,26,0,0,6,7,6,16.5,0,0,6,8,6,14.285714285714286,0,Graduate,1.0,1.1666666666666667,2.357142857142857,1.0,1.3333333333333333,1.7857142857142858,0.0,-0.5714285714285714,2
1,0,2,3,1,0,131.0,0,1,0,2,2,120.2,1,1,0,0,21,0,0,5,10,4,11.75,0,0,5,6,5,11.6,0,Graduate,0.8,2.0,1.175,1.0,1.2,1.9333333333333333,0.19999999999999996,0.7583333333333333,1
1,0,1,3,1,0,130.0,0,0,0,1,3,124.8,0,1,0,0,19,0,0,5,14,1,11.0,0,0,5,6,0,0.0,0,Dropout,0.2,2.8,0.7857142857142857,0.0,1.2,0.0,-0.2,-0.7857142857142857,0
1,0,1,4,1,0,150.0,0,0,0,3,3,130.3,0,1,0,1,19,0,0,8,8,7,15.114285714285714,0,0,8,8,7,15.114285714285714,0,Graduate,0.875,1.0,1.8892857142857142,0.875,1.0,1.8892857142857142,0.0,0.0,0
1,0,1,5,1,0,165.0,0,0,0,3,3,152.4,1,1,0,1,18,0,0,6,8,6,15.5,0,0,6,7,6,14.285714285714286,0,Graduate,1.0,1.3333333333333333,1.9375,1.0,1.1666666666666667,2.0408163265306123,0.0,0.10331632653061229,0
0,3,1,3,0,0,133.1,0,0,0,3,3,113.5,0,1,0,1,32,0,3,10,12,7,11.142857142857142,0,4,10,10,8,12.0,0,Graduate,0.7,1.2,0.9285714285714285,0.8,1.0,1.2,0.10000000000000009,0.27142857142857146,3
1,0,1,5,1,0,126.0,0,2,1,2,2,125.7,0,1,0,1,18,0,0,6,6,6,11.333333333333334,0,0,6,8,6,11.333333333333334,0,Graduate,1.0,1.0,1.888888888888889,1.0,1.3333333333333333,1.4166666666666667,0.0,-0.4722222222222223,0
1,0,5,4,1,0,101.0,0,1,1,1,2,102.4,0,1,0,0,20,0,0,7,9,5,12.04,0,0,7,9,6,11.77142857142857,0,Enrolled,0.7142857142857143,1.2857142857142858,1.3377777777777777,0.8571428571428571,1.2857142857142858,1.3079365079365077,0.1428571428571428,-0.02984126984127,0
1,0,3,3,1,0,125.0,0,0,0,3,3,125.7,0,1,0,0,20,0,0,5,7,5,11.166666666666666,0,0,5,9,4,10.75,0,Enrolled,1.0,1.4,1.5952380952380951,0.8,1.8,1.1944444444444444,-0.19999999999999996,-0.4007936507936507,0
0,2,1,1,1,0,100.0,0,0,0,2,4,120.0,0,1,0,1,39,0,0,5,6,5,10.6,0,0,5,7,4,10.75,0,Graduate,1.0,1.2,1.7666666666666666,0.8,1.4,1.5357142857142858,-0.19999999999999996,-0.2309523809523808,3
1,0,1,2,1,0,117.0,0,1,1,3,3,109.3,1,1,0,0,20,0,0,5,10,4,12.5,0,0,5,12,2,13.0,0,Enrolled,0.8,2.0,1.25,0.4,2.4,1.0833333333333333,-0.4,-0.16666666666666674,0
1,0,1,1,1,0,159.0,0,2,1,2,2,162.2,1,0,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,1,1,0,177.0,0,2,1,1,1,155.7,0,1,0,1,18,0,0,6,6,6,15.666666666666666,0,0,6,6,6,13.833333333333334,0,Graduate,1.0,1.0,2.611111111111111,1.0,1.0,2.305555555555556,0.0,-0.30555555555555536,0
1,0,1,1,1,0,156.0,0,2,2,1,1,147.7,1,1,0,0,21,0,6,12,12,12,15.333333333333334,0,4,11,15,11,15.0,0,Graduate,1.0,1.0,1.277777777777778,1.0,1.3636363636363635,1.0,0.0,-0.2777777777777779,1
1,0,5,4,1,0,125.0,0,1,1,1,3,115.6,1,1,0,0,18,0,0,7,9,6,12.183333333333332,0,0,7,9,6,11.783333333333331,0,Enrolled,0.8571428571428571,1.2857142857142858,1.3537037037037036,0.8571428571428571,1.2857142857142858,1.3092592592592591,0.0,-0.04444444444444451,0
1,0,2,3,1,0,130.0,0,0,0,3,3,117.8,0,1,0,0,18,0,0,5,8,2,10.0,0,0,5,9,3,11.333333333333334,0,Enrolled,0.4,1.6,1.25,0.6,1.8,1.2592592592592593,0.19999999999999996,0.0092592592592593,0
1,3,1,2,1,0,125.0,0,1,0,2,3,125.0,1,1,0,0,21,0,9,14,23,9,12.0,2,6,12,21,8,11.25,0,Graduate,0.6428571428571429,1.6428571428571428,0.5217391304347826,0.6666666666666666,1.75,0.5357142857142857,0.023809523809523725,0.013975155279503104,1
1,0,1,3,1,0,127.0,0,0,0,2,2,129.8,1,1,0,0,22,0,0,5,8,3,10.333333333333334,0,0,5,11,2,10.0,0,Dropout,0.6,1.6,1.2916666666666667,0.4,2.2,0.9090909090909091,-0.19999999999999996,-0.3825757575757577,1
1,0,1,3,1,0,121.0,0,1,1,2,2,123.1,1,1,1,0,21,0,0,6,11,6,11.166666666666666,0,0,6,14,3,14.666666666666666,0,Enrolled,1.0,1.8333333333333333,1.0151515151515151,0.5,2.3333333333333335,1.0476190476190477,-0.5,0.032467532467532534,1
1,3,1,1,1,0,135.0,0,0,0,3,3,122.8,1,1,1,1,20,0,0,6,8,3,11.0,0,0,6,8,2,11.333333333333334,0,Enrolled,0.5,1.3333333333333333,1.375,0.3333333333333333,1.3333333333333333,1.4166666666666667,-0.16666666666666669,0.04166666666666674,0
1,0,2,1,1,0,125.0,0,0,0,3,3,117.3,1,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,0,1,3,1,0,138.0,0,1,1,3,3,126.5,1,1,0,1,20,1,0,6,7,6,12.857142857142858,0,0,6,8,5,11.8,0,Graduate,1.0,1.1666666666666667,1.836734693877551,0.8333333333333334,1.3333333333333333,1.475,-0.16666666666666663,-0.361734693877551,0
1,0,4,4,1,0,136.0,0,0,0,3,3,123.0,1,1,0,0,19,0,0,8,8,7,14.328571428571427,0,0,8,8,7,14.328571428571427,0,Graduate,0.875,1.0,1.7910714285714284,0.875,1.0,1.7910714285714284,0.0,0.0,0
1,0,1,5,1,0,142.0,0,1,0,2,3,127.7,0,1,0,1,20,0,0,6,7,6,15.0,0,0,6,6,6,16.333333333333332,0,Graduate,1.0,1.1666666666666667,2.142857142857143,1.0,1.0,2.722222222222222,0.0,0.5793650793650791,0
1,0,1,2,1,0,129.0,0,0,0,3,3,117.5,1,1,0,0,19,0,0,5,9,5,13.6,1,0,5,5,5,12.4,0,Graduate,1.0,1.8,1.511111111111111,1.0,1.0,2.48,0.0,0.9688888888888889,0
1,0,1,2,1,0,134.0,0,1,1,1,3,128.4,1,1,0,1,18,0,0,5,12,5,12.857142857142858,2,0,5,8,4,13.25,0,Graduate,1.0,2.4,1.0714285714285714,0.8,1.6,1.65625,-0.19999999999999996,0.5848214285714286,0
1,0,2,5,1,0,123.0,0,2,1,1,1,124.1,1,1,0,0,18,0,0,6,7,2,14.5,0,0,6,6,1,10.0,0,Dropout,0.3333333333333333,1.1666666666666667,2.0714285714285716,0.16666666666666666,1.0,1.6666666666666667,-0.16666666666666666,-0.4047619047619049,0
1,2,1,3,0,0,150.0,0,0,0,3,3,140.9,0,1,0,0,24,0,0,5,7,3,10.666666666666666,0,0,5,7,3,10.5,0,Dropout,0.6,1.4,1.5238095238095237,0.6,1.4,1.5,0.0,-0.023809523809523725,1
1,0,1,3,1,0,129.0,0,1,1,2,1,126.2,0,0,0,1,21,0,0,6,7,6,13.428571428571429,0,0,6,8,6,11.333333333333334,0,Dropout,1.0,1.1666666666666667,1.9183673469387756,1.0,1.3333333333333333,1.4166666666666667,0.0,-0.5017006802721089,1
1,0,3,4,1,0,134.0,0,1,0,3,3,120.5,1,1,1,1,18,0,0,7,12,7,11.716666666666663,0,0,8,13,4,10.868,0,Graduate,1.0,1.7142857142857142,0.9763888888888886,0.5,1.625,0.8360000000000001,-0.5,-0.14038888888888856,0
1,0,1,3,1,0,127.0,0,1,0,2,3,121.1,1,1,1,1,20,0,0,5,11,4,12.0,0,0,5,5,5,12.8,0,Graduate,0.8,2.2,1.0909090909090908,1.0,1.0,2.56,0.19999999999999996,1.4690909090909092,0
1,0,2,5,1,0,123.0,0,1,2,3,1,123.7,1,0,0,0,20,0,0,6,11,5,13.2,0,0,6,8,4,10.75,0,Dropout,0.8333333333333334,1.8333333333333333,1.2,0.6666666666666666,1.3333333333333333,1.34375,-0.16666666666666674,0.14375000000000004,0
1,0,3,3,1,0,127.0,0,1,0,2,3,116.9,1,1,0,0,18,0,0,6,7,5,12.2,0,0,6,10,4,12.25,0,Dropout,0.8333333333333334,1.1666666666666667,1.7428571428571427,0.6666666666666666,1.6666666666666667,1.225,-0.16666666666666674,-0.5178571428571426,0
